episode,len_s,right_reversals,right_dur,right_move_frac,right_rev_per_10s,right_slow_frac,right_jitter,right_speed_med,left_reversals,left_dur,left_move_frac,left_rev_per_10s,left_slow_frac,left_jitter,left_speed_med
142,9.04,0,9.04,0.9822222222222222,0.0,0.28,0.009104411407930755,0.09711395407628527,0,9.04,0.9955555555555555,0.0,0.37777777777777777,0.007760673917644011,0.07440794033659667
143,10.64,0,10.64,0.9509433962264151,0.0,0.2792452830188679,0.013273364653254472,0.13573871715078945,1,10.64,0.9320754716981132,0.9398496240601504,0.29056603773584905,0.011456720413003937,0.1491024161341355
144,34.88,0,34.88,0.9885189437428243,0.0,0.18828932261768083,0.006747877086324334,0.11008438830638262,0,34.88,0.981630309988519,0.0,0.15729047072330654,0.007211741862591197,0.13258245414474742
145,21.56,0,21.56,0.9684014869888475,0.0,0.26579925650557623,0.008072721637872399,0.10747605488571978,1,21.56,0.9572490706319703,0.46382189239332106,0.5539033457249071,0.0068647951424607966,0.04479942609957135
146,6.32,0,6.32,1.0,0.0,0.025477707006369428,0.016327482710265028,0.2946700809116293,0,6.32,1.0,0.0,0.03821656050955414,0.016404031001649052,0.20536680895268108
147,23.44,0,23.44,0.9094017094017094,0.0,0.5709401709401709,0.006057718035456426,0.04680873702602796,0,23.44,0.8991452991452992,0.0,0.6136752136752137,0.0053027639921007595,0.04154503331296159
148,11.2,0,11.2,0.899641577060932,0.0,0.6845878136200717,0.0060399575351652215,0.030935330694989813,0,11.2,0.9175627240143369,0.0,0.4946236559139785,0.007228700708691332,0.06593445176081587
149,42.36,0,42.36,0.9848771266540642,0.0,0.2882797731568998,0.006859002516224181,0.07970563708937016,0,42.36,0.9839319470699432,0.0,0.16729678638941398,0.008448135622142465,0.23045980532006272
150,9.8,0,9.8,0.9549180327868853,0.0,0.4098360655737705,0.00710778884225992,0.10280709009228942,0,9.8,0.9057377049180327,0.0,0.47540983606557374,0.005769879305048538,0.07873529519820252
151,8.68,0,8.68,0.9861111111111112,0.0,0.25925925925925924,0.010513614309406857,0.20452346616462833,0,8.68,0.9953703703703703,0.0,0.18518518518518517,0.011167753225795022,0.14419470293659398
152,17.04,0,17.04,0.8917647058823529,0.0,0.43058823529411766,0.0076883584261987475,0.08044143196596851,0,17.04,0.9152941176470588,0.0,0.691764705882353,0.00694631422130748,0.035699494550674594
153,26.12,0,26.12,0.9294478527607362,0.0,0.22392638036809817,0.004587413961998545,0.1058903299252088,0,26.12,0.9723926380368099,0.0,0.26993865030674846,0.004806278748673443,0.10327798127848864
154,9.0,0,9.0,1.0,0.0,0.07589285714285714,0.012916431205498855,0.2726487199632225,0,9.0,1.0,0.0,0.04017857142857143,0.01196571580575762,0.2605998523314625
155,14.76,0,14.76,0.9809782608695652,0.0,0.1983695652173913,0.006599652018983659,0.09893087048311958,0,14.76,0.8940217391304348,0.0,0.5434782608695652,0.004468327539501939,0.05104356292794982
156,19.68,0,19.68,0.9613034623217923,0.0,0.4786150712830957,0.005510241944409483,0.05639792539966529,0,19.68,0.9470468431771895,0.0,0.5560081466395111,0.004973758961437718,0.04694359731596611
157,7.84,0,7.84,1.0,0.0,0.035897435897435895,0.01568982874042375,0.21779796521518915,0,7.84,1.0,0.0,0.13846153846153847,0.009896733553341152,0.11531479998423978
158,29.92,0,29.92,0.9785809906291834,0.0,0.1713520749665328,0.006032248261483756,0.12389306070918332,0,29.92,0.9825970548862115,0.0,0.15930388219544847,0.0062122833216860275,0.14410290177735108
159,11.44,0,11.44,0.9578947368421052,0.0,0.27017543859649124,0.010057058868225792,0.1494948153202812,0,11.44,0.9649122807017544,0.0,0.3368421052631579,0.008626114412614384,0.09928935792867072
160,35.56,0,35.56,0.9954954954954955,0.0,0.14527027027027026,0.00938826743297419,0.19380861992326187,0,35.56,0.9864864864864865,0.0,0.3355855855855856,0.006793100398069596,0.07194269348709047
161,7.92,0,7.92,0.9949238578680203,0.0,0.17258883248730963,0.01048256181583974,0.09311750953589097,0,7.92,1.0,0.0,0.04568527918781726,0.01448425948694385,0.20436136964994384
162,19.84,0,19.84,0.9919191919191919,0.0,0.24848484848484848,0.010785684931179618,0.13135514761630818,0,19.84,0.9959595959595959,0.0,0.23434343434343435,0.00997768538018567,0.12810141631436833
163,25.72,0,25.72,0.9190031152647975,0.0,0.6479750778816199,0.0059734798378489875,0.039323007527627,0,25.72,0.8878504672897196,0.0,0.6931464174454829,0.005425221952517092,0.034023599811689585
164,29.84,0,29.84,0.8778523489932886,0.0,0.48590604026845635,0.005814685113022159,0.0627025927927066,0,29.84,0.4899328859060403,0.0,0.7033557046979866,0.004894177790692773,0.0734985317034419
165,12.8,0,12.8,0.9686520376175548,0.0,0.3510971786833856,0.007908537666783544,0.13432069022219195,0,12.8,0.9404388714733543,0.0,0.34796238244514105,0.006223320627395765,0.10235675410620006
166,13.56,0,13.56,0.9911242603550295,0.0,0.257396449704142,0.006431120966260333,0.1041026652626766,0,13.56,0.9497041420118343,0.0,0.42011834319526625,0.004502973916587166,0.06387236631537654
167,14.04,0,14.04,0.9885714285714285,0.0,0.18,0.00790768665616615,0.1656916574298886,0,14.04,0.9971428571428571,0.0,0.26,0.007358598433320876,0.09263541285986703
168,18.92,0,18.92,0.9809322033898306,0.0,0.15466101694915255,0.0056910418282128585,0.08878627072653629,0,18.92,0.9830508474576272,0.0,0.11652542372881355,0.0072686358788413355,0.09385460168617141
169,22.52,0,22.52,0.9572953736654805,0.0,0.297153024911032,0.006396392883642465,0.09379059255352026,0,22.52,0.9501779359430605,0.0,0.5747330960854092,0.0055666829131478385,0.04062106790705271
170,32.76,0,32.76,0.9767726161369193,0.0,0.19926650366748166,0.0062788783373154845,0.10104137035072315,0,32.76,0.9902200488997555,0.0,0.19315403422982885,0.006390058096695682,0.12118164978327603
171,7.96,0,7.96,0.9949494949494949,0.0,0.06060606060606061,0.015140740923424822,0.24690404994378423,0,7.96,1.0,0.0,0.06565656565656566,0.01157937606227451,0.17079031587394236
172,18.44,0,18.44,0.9152173913043479,0.0,0.7217391304347827,0.006249405145262529,0.03303770630804292,0,18.44,0.9065217391304348,0.0,0.4717391304347826,0.00767176100494831,0.06947416086073299
173,9.44,0,9.44,0.9787234042553191,0.0,0.4723404255319149,0.005769826479651448,0.06376958167113592,0,9.44,0.9574468085106383,0.0,0.3574468085106383,0.005629271242199747,0.09882540242389878
174,7.4,0,7.4,0.9945652173913043,0.0,0.29891304347826086,0.007088654712074425,0.08451815411733997,0,7.4,0.967391304347826,0.0,0.21195652173913043,0.007442497702434358,0.1196363344424706
175,11.76,0,11.76,0.9726962457337884,0.0,0.20477815699658702,0.011794220550962742,0.17301557518823116,0,11.76,0.9829351535836177,0.0,0.22866894197952217,0.0077672953486432215,0.1157532203004061
176,12.6,0,12.6,0.8598726114649682,0.0,0.6528662420382165,0.004959444938612875,0.038469322570135,0,12.6,0.9171974522292994,0.0,0.445859872611465,0.0076856473270169095,0.07056557571699477
177,36.12,1,36.12,0.9922394678492239,0.2768549280177187,0.14634146341463414,0.008559734491747621,0.2159830016901779,0,36.12,0.9789356984478935,0.0,0.3181818181818182,0.006665306457067128,0.07865673129082407
178,32.32,0,32.32,0.8810408921933085,0.0,0.630731102850062,0.004923319022063613,0.04360830139722913,0,32.32,0.459727385377943,0.0,0.7447335811648079,0.004527195858949085,0.06112698183578912
179,22.88,0,22.88,0.9387040280210157,0.0,0.4921190893169877,0.005516272600036466,0.05602063440334326,0,22.88,0.9264448336252189,0.0,0.5586690017513135,0.005125362947078029,0.04793865667776078
180,13.24,0,13.24,1.0,0.0,0.18181818181818182,0.007812179861328806,0.11086983012389531,0,13.24,0.9787878787878788,0.0,0.48484848484848486,0.005390227154541594,0.05580715152351463
181,9.88,0,9.88,0.9634146341463414,0.0,0.2926829268292683,0.009404356024789631,0.12443560010312679,0,9.88,0.9065040650406504,0.0,0.3983739837398374,0.006118395998963787,0.09838965582906774
182,13.52,0,13.52,0.973293768545994,0.0,0.27002967359050445,0.008172424862318775,0.16179749074155508,0,13.52,0.973293768545994,0.0,0.3264094955489614,0.008142667629720024,0.09255455220064797
183,9.92,0,9.92,1.0,0.0,0.05263157894736842,0.010281412158952716,0.18329578870354088,0,9.92,0.9838056680161943,0.0,0.42105263157894735,0.01085305144595519,0.06117160943591095
184,12.72,0,12.72,0.9842271293375394,0.0,0.2334384858044164,0.006986028273930353,0.10157861855840658,0,12.72,0.9779179810725552,0.0,0.2082018927444795,0.008982895467962989,0.11911450304327106
185,17.0,0,17.0,0.9457547169811321,0.0,0.6580188679245284,0.007498445818526061,0.03386418134507209,0,17.0,0.9433962264150944,0.0,0.4386792452830189,0.00763821239857501,0.06796381365097864
186,7.56,0,7.56,1.0,0.0,0.13297872340425532,0.007466374470642941,0.13640456910452914,0,7.56,0.9840425531914894,0.0,0.17553191489361702,0.007075806578256957,0.15475949617618903
187,13.52,1,13.52,0.9881305637982196,0.7396449704142013,0.314540059347181,0.01096690733442675,0.13984260733299778,0,13.52,0.9970326409495549,0.0,0.4629080118694362,0.010589764667173693,0.05327456842750622
188,23.52,0,23.52,0.9642248722316865,0.0,0.21635434412265758,0.006798956961906099,0.19405428717646395,0,23.52,0.9301533219761499,0.0,0.2674616695059625,0.00700317529298676,0.18088689005042882
189,38.8,0,38.8,0.9917440660474717,0.0,0.2002063983488132,0.006399559246076664,0.11173520884128364,0,38.8,0.9907120743034056,0.0,0.13622291021671826,0.0070436090396325994,0.12005874673337366
190,9.76,0,9.76,1.0,0.0,0.27983539094650206,0.007254004487136333,0.08411898295598368,0,9.76,1.0,0.0,0.024691358024691357,0.009769171249422148,0.16816608831575713
191,15.08,0,15.08,0.9893617021276596,0.0,0.2765957446808511,0.01008092210608839,0.11545495394068729,0,15.08,0.9547872340425532,0.0,0.44148936170212766,0.008612722946075487,0.0700732126827581
192,30.64,0,30.64,0.8444444444444444,0.0,0.5568627450980392,0.006664795517069811,0.053223210112035874,0,30.64,0.6483660130718955,0.0,0.742483660130719,0.005969724940649711,0.04062513698140213
193,27.0,0,27.0,0.884272997032641,0.0,0.6008902077151336,0.004811749265782676,0.04570216693489914,0,27.0,0.887240356083086,0.0,0.6899109792284867,0.004306219135083935,0.03697423759890283
194,7.24,0,7.24,1.0,0.0,0.16111111111111112,0.006204041667653965,0.10286776868408593,0,7.24,0.9833333333333333,0.0,0.14444444444444443,0.007589457548601922,0.15170748872599496
195,9.28,0,9.28,0.9783549783549783,0.0,0.21212121212121213,0.009030775195881559,0.17664562118920385,0,9.28,0.987012987012987,0.0,0.23809523809523808,0.01005113245467016,0.15995178640950186
196,13.88,0,13.88,0.9682080924855492,0.0,0.22254335260115607,0.006758099988439382,0.14776509608222776,0,13.88,0.9855491329479769,0.0,0.27167630057803466,0.006328095206559196,0.101983813044076
197,10.08,0,10.08,0.9402390438247012,0.0,0.3745019920318725,0.008893927565958916,0.10209596036474981,0,10.08,0.9482071713147411,0.0,0.3665338645418327,0.00724101896602165,0.08680040040654521
198,11.72,0,11.72,0.9143835616438356,0.0,0.3219178082191781,0.008055725561386128,0.18276504205088068,0,11.72,0.8493150684931506,0.0,0.4589041095890411,0.005509238903488154,0.10268218138494496
199,21.88,0,21.88,0.978021978021978,0.0,0.22344322344322345,0.003908022808731715,0.10804047327518836,0,21.88,0.9926739926739927,0.0,0.26373626373626374,0.004258386790979353,0.08619202152490629
200,17.48,0,17.48,1.0,0.0,0.18577981651376146,0.012072900003541434,0.16039622458877106,2,17.48,0.9885321100917431,1.1441647597254005,0.20412844036697247,0.011509937004438173,0.17112897148908446
201,9.44,0,9.44,0.9787234042553191,0.0,0.31063829787234043,0.00666430318232412,0.1453007895596465,0,9.44,0.9744680851063829,0.0,0.251063829787234,0.0055531139701901905,0.11867178803908308
202,8.4,0,8.4,0.9952153110047847,0.0,0.11483253588516747,0.00948249677650103,0.1180700917564943,0,8.4,1.0,0.0,0.12440191387559808,0.013345976474535792,0.17245649112169906
203,11.2,0,11.2,0.931899641577061,0.0,0.3655913978494624,0.006858177622621001,0.17753677498692672,0,11.2,0.9068100358422939,0.0,0.4838709677419355,0.005054755307688989,0.07440421830415822
204,7.36,0,7.36,0.994535519125683,0.0,0.3442622950819672,0.006268600480330483,0.0767690794932103,0,7.36,0.994535519125683,0.0,0.24043715846994534,0.008417412203305228,0.12984356396391308
205,24.76,0,24.76,0.9288025889967637,0.0,0.5647249190938511,0.0051003048412991145,0.04422262278780731,0,24.76,0.8964401294498382,0.0,0.6019417475728155,0.003940885905844115,0.040278344151778514
206,12.6,0,12.6,1.0,0.0,0.1592356687898089,0.006991186636011237,0.13124264744055783,0,12.6,0.9840764331210191,0.0,0.48089171974522293,0.005141536700171702,0.05318647739220363
207,9.88,0,9.88,0.7398373983739838,0.0,0.6910569105691057,0.003552549211240774,0.03715026449977113,0,9.88,0.8373983739837398,0.0,0.4634146341463415,0.005252429698368324,0.09356967402499002
208,42.4,0,42.4,0.9820585457979226,0.0,0.2237960339943343,0.005733235909926796,0.09742761252237356,0,42.4,0.9858356940509915,0.0,0.19169027384324835,0.0061740695591157605,0.10610336420889359
209,27.0,0,27.0,0.983679525222552,0.0,0.28635014836795253,0.007817333611990135,0.0886347848215858,0,27.0,0.9807121661721068,0.0,0.43026706231454004,0.0073640378421227955,0.06105237244882279
210,18.68,0,18.68,0.9034334763948498,0.0,0.4678111587982833,0.007808529508607602,0.07473008246592473,0,18.68,0.8862660944206009,0.0,0.7618025751072961,0.006123591329788804,0.03165438676830608
211,11.92,0,11.92,0.9225589225589226,0.0,0.35353535353535354,0.008412395776414684,0.14695524497975085,0,11.92,0.8821548821548821,0.0,0.5555555555555556,0.004984686661108735,0.051010677062257745
212,15.48,0,15.48,0.9507772020725389,0.0,0.2979274611398964,0.00687895736577856,0.1304191053405955,0,15.48,0.9481865284974094,0.0,0.3626943005181347,0.0063194004231525245,0.08666255035387965
213,16.96,0,16.96,0.9479905437352246,0.0,0.13002364066193853,0.004406030611233804,0.09766401655623301,0,16.96,0.950354609929078,0.0,0.1276595744680851,0.004817282831569536,0.10626546771864079
214,9.64,0,9.64,1.0,0.0,0.29583333333333334,0.007765151095336936,0.14382136438704443,0,9.64,0.9958333333333333,0.0,0.37916666666666665,0.006359623359894473,0.0999471244186821
215,11.88,1,11.88,0.9324324324324325,0.8417508417508416,0.23986486486486486,0.006357181307102923,0.10243507247866471,0,11.88,0.9425675675675675,0.0,0.24324324324324326,0.006040971058672911,0.13020280890895433
216,7.84,0,7.84,1.0,0.0,0.1794871794871795,0.0072024214758841945,0.0936298137093408,0,7.84,0.9948717948717949,0.0,0.13846153846153847,0.00882304558507988,0.1214324592805093
217,12.84,0,12.84,0.853125,0.0,0.6,0.004511959493890039,0.04634433161310851,0,12.84,0.8875,0.0,0.36875,0.00753808678104461,0.14578082662077874
218,8.92,0,8.92,0.972972972972973,0.0,0.21621621621621623,0.009488734254040525,0.14707728104156312,0,8.92,1.0,0.0,0.08108108108108109,0.01277298106056635,0.2130050822142967
219,30.96,0,30.96,1.0,0.0,0.15135834411384216,0.007137491893161686,0.12107182533818588,0,30.96,0.9935316946959897,0.0,0.19404915912031048,0.006613236447042595,0.12790928117476094
220,29.24,0,29.24,0.9,0.0,0.47534246575342465,0.0063408961339505646,0.0773138480046052,0,29.24,0.5150684931506849,0.0,0.7013698630136986,0.005574184109154223,0.08551231897957717
221,24.52,0,24.52,0.9558823529411765,0.0,0.6160130718954249,0.005842650896563729,0.039556447464220865,0,24.52,0.9330065359477124,0.0,0.5980392156862745,0.00527110580240189,0.0413309681829163
222,14.0,0,14.0,0.9570200573065902,0.0,0.2836676217765043,0.006594475772375537,0.15608626226327282,0,14.0,0.9742120343839542,0.0,0.29512893982808025,0.006333523341834397,0.12152552012990787
223,9.24,0,9.24,1.0,0.0,0.11304347826086956,0.011326656977618473,0.1873782805665229,0,9.24,1.0,0.0,0.2565217391304348,0.010061670771087744,0.1146734031940572
224,30.04,0,30.04,0.9773333333333334,0.0,0.5013333333333333,0.007329140285943015,0.051356350350606525,0,30.04,0.6346666666666667,0.0,0.6333333333333333,0.0066503294779840325,0.07515544092543616
225,13.52,0,13.52,0.9169139465875371,0.0,0.40059347181008903,0.006973314847219747,0.13730866408159365,0,13.52,0.857566765578635,0.0,0.5578635014836796,0.004188031465572695,0.052878759478756296
226,18.44,0,18.44,0.9978260869565218,0.0,0.1956521739130435,0.012249971159409302,0.1475752617724076,0,18.44,0.991304347826087,0.0,0.21521739130434783,0.010034170003396865,0.1319069412104315
227,11.88,0,11.88,0.9222972972972973,0.0,0.2635135135135135,0.010236372067956096,0.1566175169234265,0,11.88,0.9763513513513513,0.0,0.4358108108108108,0.007036281990832947,0.05935542188698341
228,7.16,0,7.16,1.0,0.0,0.24719101123595505,0.00703615403421484,0.07853708580807617,0,7.16,1.0,0.0,0.2247191011235955,0.00790312011126949,0.1338681629227263
229,17.64,0,17.64,0.9795454545454545,0.0,0.6295454545454545,0.009250727208634317,0.03678338304126649,0,17.64,0.8636363636363636,0.0,0.45454545454545453,0.007702859466117927,0.0763961343036329
230,10.68,0,10.68,1.0,0.0,0.08646616541353383,0.01418352009043442,0.15737212038891743,0,10.68,0.9924812030075187,0.0,0.40225563909774437,0.009150774974869843,0.06840251712072741
231,13.88,0,13.88,0.9335260115606936,0.0,0.49710982658959535,0.006050932954710464,0.0553159337611205,0,13.88,0.9277456647398844,0.0,0.3872832369942196,0.005734575827928567,0.12936250905560837
232,13.64,0,13.64,1.0,0.0,0.1676470588235294,0.007055492883998132,0.10178714703383498,0,13.64,0.9588235294117647,0.0,0.45294117647058824,0.006010063256360802,0.05704389015320336
233,13.08,0,13.08,0.901840490797546,0.0,0.6349693251533742,0.00442853334210313,0.03870893533932926,0,13.08,0.9355828220858896,0.0,0.3803680981595092,0.007601742859099193,0.1412812182248262
234,26.88,0,26.88,0.8882265275707899,0.0,0.7347242921013413,0.004917948869483684,0.031139993001133404,0,26.88,0.8688524590163934,0.0,0.6944858420268256,0.004281485757276403,0.0347430504820396
235,19.12,0,19.12,0.9559748427672956,0.0,0.35429769392033544,0.005014886712092443,0.06423470596015156,0,19.12,0.59958071278826,0.0,0.5660377358490566,0.004614905771447255,0.10883128323662737
236,36.04,0,36.04,0.99,0.0,0.17222222222222222,0.006685449573590463,0.1136417463125393,0,36.04,0.9933333333333333,0.0,0.15555555555555556,0.0069577004801441075,0.12803335473373717
237,9.36,0,9.36,0.9914163090128756,0.0,0.18454935622317598,0.008508224515017796,0.12021401404437673,0,9.36,0.9914163090128756,0.0,0.3261802575107296,0.008192611067724221,0.1121061177069079
238,16.52,0,16.52,0.9563106796116505,0.0,0.2087378640776699,0.004082431078935548,0.1355493333135401,0,16.52,0.9635922330097088,0.0,0.3470873786407767,0.0036199570125932373,0.07257504512260488
239,10.72,0,10.72,0.9063670411985019,0.0,0.43820224719101125,0.006626891110883616,0.08675607026762014,0,10.72,0.8913857677902621,0.0,0.6779026217228464,0.0038553092762572618,0.03710265000679699
240,7.04,0,7.04,1.0,0.0,0.09142857142857143,0.007475688014319547,0.22014345050815576,0,7.04,0.9828571428571429,0.0,0.14285714285714285,0.008405046915001931,0.153581715879463
